"Team","Year","Active.Payroll","Retained","Average.Age","Payroll.Percent.Change","Top1_Percent","Median_Exp","Player_Group_Payroll_OutField","Player_Group_Payroll_Pitcher","Wins"
"cincinnati-reds",2015,-0.514578348203711,0.165153641695649,-0.465107591610434,-0.332959829392534,-0.818464303015891,-0.466352289815434,0.211225410838337,-0.309808426663305,-1.32586141743019
"cincinnati-reds",2016,-0.611834203827264,-0.440404489814606,-0.886867624305032,-1.26007224892298,1.17323654119877,-2.16574298670284,-0.701612127646751,-0.981013390223411,-1.01358787456145
"cleveland-guardians",2019,-0.195549169918118,-0.118337149742231,-0.254227575263132,-1.45467406371551,0.107414911071784,-0.421467755195761,-0.889528134333573,-0.77359647783594,0.938121768368168
"miami-marlins",2019,-0.553022592857757,-0.798438108917494,-0.465107591610434,-1.09622119260003,1.93999775030985,-1.35871016621447,-1.23069572990012,-0.882848208053317,-1.87234011745048
"detroit-tigers",2015,0.34980797929547,0.430931516288323,-0.465107591610434,-0.557853436110316,0.128502184385193,-1.32138045425355,-0.637573924334903,0.79182592247107,-0.467109174541155
"los-angeles-angels",2016,-0.068844543775717,1.4706773481046,-0.148787567089484,0.699255928787656,-0.288302420853033,-0.413468531204136,1.69090199484195,0.677391591459935,-0.545177560258339
"los-angeles-angels",2017,0.335340038649598,1.34440920028266,1.11649253099431,-0.50599021660193,-0.142072088596617,0.918402263401398,4.04561536060329,-0.396984616674098,-0.0767672459552316
"minnesota-twins",2014,-0.437496031203571,-0.168609924348643,-0.886867624305032,0.0580796663698146,1.90669170452657,-0.431688985851726,-0.885396676243145,-0.598620721424977,-0.857451103127078
"minnesota-twins",2015,0.173917557909037,-0.860270449345764,0.272972465605117,0.701550761509266,0.984675529258592,-0.402358497882435,-0.521006946720462,-0.324266228378453,0.157437911196322
"texas-rangers",2021,-1.42420886977585,2.47828842633312,-0.886867624305032,-1.85764668963023,0.171787978094328,-1.33871210623541,-1.26303075650688,-0.823288872871342,-1.63813496029892
"texas-rangers",2022,0.154952839841873,0.723428090139438,-0.675987607957733,2.30747470009196,1.06045671572373,-0.502793199110613,-0.50378859265054,-0.713783153255206,-1.01358787456145
"new-york-yankees",2012,2.51468413769296,-0.375064721081674,2.69809265359906,0.0268699413559183,-0.65375711694017,3.96521780154472,1.37863620128089,0.932080130128788,1.09425853980254
"pittsburgh-pirates",2012,-0.733900921955679,-0.906661832739108,0.378412473778764,0.914970204618998,2.04650965185845,0.375343834636646,-1.07992584637944,-0.429803379569083,-0.154835631672416
"new-york-yankees",2013,2.68431975134823,-0.446624470253338,2.06545260455716,-0.109902088852039,-0.837615549202348,3.02753098919314,1.73260795966985,0.83756293919776,0.313574682630691
"pittsburgh-pirates",2013,-0.528819791459358,-1.04962857540359,0.378412473778764,0.486295452222245,1.27503876897942,0.433116007909491,-0.876326050771564,-0.743783723442317,1.01619015408535
"philadelphia-phillies",2014,1.08505722760763,-0.841215104662063,1.32737254734161,0.0319185733434603,-0.460138002905558,1.29303258700916,-0.628927303402596,1.09513304048343,-0.623245945975524
"pittsburgh-pirates",2015,-0.233809391961942,-0.932562575446058,1.22193253916796,1.04761153592806,-0.96237583051604,1.26770171103568,-0.685144745843438,-0.445214533614769,1.32846369695409
"washington-nationals",2015,1.10355730996741,-0.978709246064029,0.167532457431466,0.425252901827419,-0.708279156549029,0.449558857225609,1.60032311284135,1.07003925746426,0.157437911196322
"washington-nationals",2016,0.548770238046141,-0.23723463866194,0.694732498299714,-1.01406618116639,-0.134005922113583,2.17605803541797,0.40781926286,0.667230199479027,1.09425853980254
"washington-nationals",2017,1.02610116900711,-0.738631375602328,1.32737254734161,0.379356247395218,-0.617485386825,1.391245281573,0.468916724017034,0.22440990986335,1.25039531123691
"new-york-yankees",2018,1.14530246671164,-0.538395466026829,-0.359667583436783,-0.92732150428953,-0.538863698406652,-0.441021413841955,0.852549887813752,1.82189808944138,1.48460046838846
"washington-nationals",2018,0.309665264988191,1.39988921250909,-0.465107591610434,-0.316437033796941,-0.584162565241574,0.41533995459477,-0.814652651701956,0.250240427811889,0.0793695254791376
"toronto-blue-jays",2020,-1.24429563193419,-0.209341148015744,-0.254227575263132,0.506948946716735,-0.259931948179791,-1.36226537687741,-0.354605822663478,0.437357750452584,0.391643068347876
"los-angeles-dodgers",2012,0.413924473323899,-0.842049096004493,1.22193253916796,-0.21087472860288,-0.752347486136066,2.64801225092383,1.24246004501885,-0.449200943744152,0.391643068347876
"los-angeles-dodgers",2013,2.39365481808382,0.269278289869611,1.32737254734161,4.38751107895929,-1.45490586415439,3.93322090557822,2.71782207662043,1.70326627457196,0.860053382650984
"los-angeles-dodgers",2014,2.97169691550449,-0.917971401593124,1.11649253099431,-0.183795702487882,-1.15960390103263,3.11818886109823,2.90044040647507,1.57771840993643,1.01619015408535
"los-angeles-dodgers",2015,2.22942864721113,3.17115508344574,0.483852481952415,0.835110025906969,-1.14731455504208,1.38191285358277,3.59660661171713,2.73901777448806,0.860053382650984
"los-angeles-dodgers",2016,2.10224052622523,2.09783549703051,0.694732498299714,-0.824054031817079,-0.720390163673161,0.479333746527768,3.265393444528,2.54957660177762,0.781984996933799
"philadelphia-phillies",2016,-0.820160044519204,0.230528516902685,-1.09774764065233,-1.51663454719898,1.46798790140876,-0.472129507142718,-1.15147428007124,-0.284114174728124,-0.779382717409893
"miami-marlins",2017,-0.432909276510101,-0.263046218213207,1.11649253099431,1.66033187259793,-0.516747204626363,0.377121439968118,-1.13454741722253,-0.253461107942096,-0.310972403106785
"san-diego-padres",2018,-0.89395014883155,1.60139976648866,-2.04670771421518,1.32023766325533,0.707705795497823,-0.527679673751224,-1.18476031820636,-0.614986565928992,-1.16972464599582
"oakland-athletics",2012,-0.761525071055733,-0.865624004433119,-0.675987607957733,-1.21279869485782,-0.748820168155528,0.361122991984868,-0.381702955745335,-1.13352010127675,1.01619015408535
"oakland-athletics",2013,-0.585091218655395,-0.979645216247325,0.167532457431466,0.20816172636311,-0.717656107265685,0.433116007909491,0.465883514475046,-1.36279705157613,1.17232692551972
"oakland-athletics",2014,-0.5684248952162,0.27280837339026,1.32737254734161,1.47628628832481,-0.505786836500355,1.34058352962604,0.437852441743443,-0.236763216584863,0.547779839782245
"oakland-athletics",2015,-1.06842171229185,0.689643271530942,0.0620924492578144,-0.909880775605294,-0.577457739807884,-0.0290613782732764,-0.183789745788191,-0.940018730247321,-1.01358787456145
"texas-rangers",2016,0.868127344164188,-0.696100671817088,-0.254227575263132,0.0172316439251562,-0.554530330891199,0.391342282619895,-0.531357582303194,0.0757263573489206,1.09425853980254
"texas-rangers",2017,0.693733720673477,0.956216022294207,0.483852481952415,-0.281096609884147,-0.560843359467025,-0.416579340534213,-0.42143220011451,0.389875146022862,-0.232904017389601
"atlanta-braves",2017,-0.258647458353408,0.177616804429701,-0.570547599784082,0.144824343246674,0.752771678593505,-0.48323954046442,0.932165323599792,-0.689906142580233,-0.701314331692708
"atlanta-braves",2018,-0.40355131773848,1.47467177244623,-0.78142761613138,0.826389661564851,0.0928184244480243,-0.452575848496524,-0.233661082271149,0.343677622175041,0.703916611216614
"atlanta-braves",2019,0.514187046859043,-0.0195429155368805,0.905612514647013,0.167772670462774,-0.125554296308098,0.427783191915075,-0.276193668731145,1.15380949806518,1.25039531123691
"atlanta-braves",2020,-0.889826486066624,-1.0394298409871,1.32737254734161,-0.0690540664073808,-0.328732686763663,0.494443391845282,-0.471346184561903,0.316878936909709,1.01619015408535
"atlanta-braves",2021,0.464032676425423,-0.0229708380031294,0.378412473778764,-0.236117888540591,-0.383342804983913,1.25614727638111,0.114031842246684,-0.0139238397858546,0.62584822549943
"atlanta-braves",2022,1.05398801085265,-0.449624676818823,1.22193253916796,0.525307608489616,-1.08419987276706,1.3050314229966,1.11843284683988,0.797223037893757,1.56266885410564
"atlanta-braves",2023,1.35758620169998,-0.404864894141501,0.694732498299714,0.379356247395218,-1.26802575047116,1.31258624565535,0.7769301601242,1.17648471068314,1.7968740112572
"chicago-white-sox",2012,0.313099588776861,-1.05637405967269,0.0620924492578144,-0.956236396581816,-0.18271730226111,-0.418356945865685,-0.360517896733309,-0.212580634870816,0.313574682630691
"texas-rangers",2013,0.647781516245034,-0.304276221059102,0.694732498299714,-0.304044937100247,-0.988672368202527,1.3285846936386,-0.296057973594569,-0.374704279195158,0.703916611216614
"boston-red-sox",2014,0.0481167725542837,2.6289810228143,-0.148787567089484,-0.413278974648885,-1.42097353947999,0.490888181182337,0.65499061788288,0.536926118912206,-0.779382717409893
"st-louis-cardinals",2014,0.449136545769938,-0.75398614563595,-0.359667583436783,-0.248051018692963,-0.0991998280469638,-0.480128731134343,0.123146194574658,0.242017218355325,0.703916611216614
"atlanta-braves",2015,-0.793040231277,1.5909661588276,-0.992307632478683,-0.525266811463454,-1.01939631490577,-0.527679673751224,1.44269071490057,-1.04157485567992,-1.09165626027863
"atlanta-braves",2016,-0.963697304978102,1.40517079325075,-1.20318764882598,-0.905291110162074,1.13586311003522,-0.902309997358987,2.00208692905436,-1.08490155379343,-1.01358787456145
"arizona-diamondbacks",2012,-0.397150163945568,-0.593837031197715,0.800172506473365,0.925526435138404,-1.4812429925902,1.31569705498543,-0.0162865018645677,-1.0850134149047,0.001301139761953
"arizona-diamondbacks",2013,-0.31262528915301,-0.497862976586838,0.378412473778764,0.0374261718753244,-1.04319164554665,2.16628120609487,-0.494961098654779,-0.766889016704253,0.001301139761953
"arizona-diamondbacks",2014,-0.516038074545373,0.608630102032293,-0.886867624305032,0.645097876557659,-1.23618715015261,-0.0343941942676928,-0.432512420517402,-0.532599630861846,-1.32586141743019
"arizona-diamondbacks",2015,-1.0007190200158,0.750195197459921,-1.94126770604153,-1.56757983361873,-0.194408957304028,-1.36315417954315,-0.408086243136765,-0.833955631114557,-0.154835631672416
"arizona-diamondbacks",2016,-0.298085395896022,-0.0400003326223483,-1.94126770604153,0.969128256848994,3.57260273453458,-0.918308445342237,-0.572485514898839,-0.080852850055009,-0.935519488844262
"arizona-diamondbacks",2017,-0.239217937683849,-1.00469799790762,0.483852481952415,-0.0690540664073808,3.25596761666416,-0.411246524539796,-0.250192372556881,-0.109391866092766,0.938121768368168
"arizona-diamondbacks",2018,0.308549279781164,-0.758195338995629,1.11649253099431,1.45746866000761,1.4538572061675,0.467779311873199,0.00170287916952639,0.568719652898178,0.0793695254791376
"los-angeles-dodgers",2019,1.3410659948419,1.44915732243011,0.483852481952415,-0.120917285915767,-0.323115847769202,-0.421467755195761,-0.316387725141278,2.12681350961748,1.95301078269157
"los-angeles-dodgers",2020,0.0219974948960522,-0.0726506290339723,0.167532457431466,-0.32286256541745,-0.302756854376999,0.385120663959743,0.530130007398912,0.930908917849842,2.73369463986341
"los-angeles-dodgers",2021,1.70128634274844,-0.726615547092804,0.800172506473365,1.04256290394052,-0.897923775850614,1.27392332969583,0.729970499177438,3.3605937447819,1.95301078269157
"chicago-white-sox",2022,1.2848037468714,0.436877386834958,1.85457258820986,1.73652031895539,-1.36740288740287,1.27259012569723,-0.0112304968308477,0.815048907258221,0.001301139761953
"los-angeles-dodgers",2022,2.87669410078999,-0.776278149313662,1.74913258003621,-0.204449196982372,-0.94222033267896,1.77743003983533,-0.106426846016583,2.15593206242937,2.34335271127749
"san-francisco-giants",2023,0.781367077609875,-0.17259712088678,0.272972465605117,0.413319771675046,-1.20822951464037,0.479333746527768,1.00908321217107,0.586287582200882,-0.154835631672416
"seattle-mariners",2023,-0.437360429008078,0.392219643736348,-1.09774764065233,0.188885131501586,-0.0402978828177872,-0.476129119138531,0.169870530146233,-0.386621963901424,0.547779839782245
"oakland-athletics",2019,-0.20032403614955,-0.257720359582931,0.694732498299714,0.755708813739262,0.0220397200585366,-0.388137655230658,-0.341142837640467,-0.170988437115786,1.25039531123691
"oakland-athletics",2020,-1.20639329537708,-1.09331256937964,1.53825256368891,0.147119175968284,-0.219960668045704,0.488666174517997,-0.312569272646972,-0.433759331361134,1.25039531123691
"oakland-athletics",2022,-1.62544402994174,0.294722041034762,-0.78142761613138,-2.42171657260198,-0.189452509815877,-1.32404686225076,-0.488904579991117,-1.42310889247928,-1.63813496029892
"miami-marlins",2023,-0.524238273096821,-0.450380255604041,0.905612514647013,0.95214649470908,0.277065052497973,-0.417468143199949,-1.34350340368522,-0.476533956180404,0.235506296913507
"miami-marlins",2012,-0.257970052370357,-0.0524589400180647,-0.570547599784082,2.04632273637274,0.541916257808856,-1.29293876895,-1.10789243945052,-0.206406927426712,-0.935519488844262
"miami-marlins",2013,-1.38923796061903,-0.681296308130061,-1.73038768969423,-3.1877317350754,0.00903625127245548,-0.466352289815434,-1.10230758696496,-1.45424961126448,-1.48199818886455
"miami-marlins",2014,-1.05591848056366,-0.617949773239131,-1.09774764065233,1.52723157474455,-0.740962245536008,0.401119111942992,-1.19223221618972,-1.44560686688533,-0.310972403106785
"miami-marlins",2015,-1.35477820915358,0.0859577485035696,-0.78142761613138,0.891103944314254,0.134687151318292,-0.445465427170635,-0.810972551235134,-0.909360756992727,-0.779382717409893
"miami-marlins",2016,-0.673202062214937,-0.490828926818662,0.167532457431466,0.72771185453562,-0.104589653718896,0.361122991984868,-1.15932493259589,-0.543083033737542,-0.0767672459552316
"new-york-mets",2017,-0.925746923520041,1.95313699694447,-1.30862765699963,-0.408230342661343,-0.194928477936889,-0.404136103213907,1.67625692501899,-0.562335092445461,-0.857451103127078
"new-york-mets",2018,-0.218138513808918,-0.170029732200995,0.0620924492578144,-0.0942972263450911,0.531099539947749,-0.478351125802871,1.59398316291405,-0.275377187920283,-0.310972403106785
"colorado-rockies",2020,-1.44304096889583,0.773690053409535,0.589292490126063,-0.622567718859719,1.46118880112452,0.412229145264693,-1.07812771427178,-0.453735094182549,-0.857451103127078
"los-angeles-angels",2021,-1.23386394279184,1.73403232934348,0.905612514647013,0.459216426107247,0.709827734232155,-0.416579340534213,3.57743774791662,-0.277137399448457,-0.310972403106785
"houston-astros",2016,-0.36862768159319,-0.131077155571381,-1.09774764065233,0.74377568358689,-0.155298826911178,-1.28760595295558,0.221327837806625,-0.484329920549494,0.235506296913507
"houston-astros",2017,0.814852162217876,-0.90067095544972,0.272972465605117,1.47904008759074,0.71447363807052,-0.859647469403654,0.464379919871773,0.915520257095115,1.56266885410564
"houston-astros",2019,1.25710931411033,-0.992225420807672,0.694732498299714,-0.195728832640254,0.793761871841373,-0.0237285622788597,1.29807901974447,2.07558360575051,2.03107916840875
"pittsburgh-pirates",2016,-0.746856439160533,0.798950862187139,0.167532457431466,-0.287981108048977,-0.658919776313174,0.433116007909491,-0.307291142798485,-0.245221809091857,-0.232904017389601
"pittsburgh-pirates",2017,-0.55524327699677,-0.226712293010111,-0.148787567089484,-0.246215152515675,-0.488419375916978,-0.00595250896413783,-0.894491418123186,-0.477166094120791,-0.467109174541155
"philadelphia-phillies",2015,-0.840967158323709,2.04115597311362,-0.465107591610434,-1.16552514079265,0.202087422301296,-0.404136103213907,-0.581855437692259,0.347315896057531,-1.40392980314737
"philadelphia-phillies",2017,-1.45982213696367,2.79855434267633,-2.67934776325708,-0.286145241871689,-0.716897438226948,-1.26538588631218,-0.420035352350792,-0.00472370146148683,-1.16972464599582
"philadelphia-phillies",2018,0.0814618948346597,-0.678865701070024,-0.886867624305032,-0.279260743706859,2.39487562439306,-0.4876835537931,-1.03306810899053,0.0153699440462562,-0.0767672459552316
"philadelphia-phillies",2019,-0.217129237098806,-0.887571320843458,-0.359667583436783,2.14362364376901,-0.188139874903486,0.433116007909491,0.446938298630894,1.02815662225826,0.001301139761953
"san-francisco-giants",2019,0.915996963636894,0.797380849645411,-0.0433475589158331,-0.896111779275634,-0.827162105865592,-1.36670939020609,-0.802286963263893,1.07736327690563,-0.310972403106785
"milwaukee-brewers",2021,-0.274832373136729,-0.476610501117246,1.11649253099431,0.577629794542324,-0.101457320544146,0.00915713635337565,0.86905014408965,-1.14513511422083,1.09425853980254
"milwaukee-brewers",2022,0.0131755915710854,0.51228414959972,0.694732498299714,1.15822247310966,0.64409301351796,0.411784743931825,1.88632213934239,-0.392788439083422,0.391643068347876
"milwaukee-brewers",2023,-0.141275976674857,-0.274753862899885,1.11649253099431,-0.482123956297185,0.813919555323435,0.431338402578019,1.02645216686541,-0.374339002168469,0.860053382650984
"washington-nationals",2014,1.03841416128597,-1.09188741659698,0.589292490126063,0.759380546093838,-0.44496779617861,0.877517340777538,1.22683229501535,0.00383923315300044,1.17232692551972
"washington-nationals",2019,0.526569822113889,-0.246051404903181,1.43281255551526,-0.993412686671899,2.47661675186625,0.457558081217234,-0.60143516893585,1.04605360355675,0.938121768368168
"washington-nationals",2020,-1.36119463383989,-0.666693108183921,1.53825256368891,0.355489987090474,1.21062244993123,0.905959026081092,-0.520581736360766,0.956139062462932,-0.857451103127078
"kansas-city-royals",2015,0.388643509300078,-0.854343529006604,1.01105252282066,1.0108942123823,-1.09411543583448,1.30547582432947,0.392751076997019,0.0258709656045305,1.09425853980254
"chicago-cubs",2016,1.42418409073466,0.0788936942402255,0.272972465605117,1.48087595376803,-0.602011478969328,-0.365028785921519,0.800201986574611,1.69305944996654,1.7968740112572
"milwaukee-brewers",2018,-0.0672312948868815,-0.408796940716858,0.905612514647013,2.37356588247433,0.342354865871767,0.425116783917867,0.581249368019694,-0.579272572397609,1.09425853980254
"baltimore-orioles",2019,-0.840940329950878,-0.56043953782341,-1.41406766517328,-2.30100837144529,2.38859407032899,-1.40403910216701,-1.28326442320514,-0.89140572643627,-2.10654527460203
"chicago-white-sox",2017,-1.263627685918,1.62444467648643,-1.62494768152058,-1.85626978999727,1.56672791640242,-1.30093799294162,-0.528270047377937,-0.242046718586079,-1.09165626027863
"chicago-white-sox",2018,-0.747897926607543,-0.633630705497562,-1.09774764065233,-1.0246224116858,2.48709576512386,-1.35026654088998,-1.30748745157661,-0.499859339603734,-1.48199818886455
"chicago-white-sox",2019,-0.537842010519881,-0.305691595048807,-0.359667583436783,0.956277193607978,0.179874333076344,-1.30360440093883,-1.11737501125715,-0.716454725389437,-0.701314331692708
"chicago-white-sox",2020,-1.04470428330581,-0.62566190030298,-0.570547599784082,1.36475741805456,-0.38211748037812,0.452225265222818,-0.871297779607574,-0.445458136593056,1.01619015408535
"chicago-white-sox",2021,0.682555593599633,-0.486784758182411,0.167532457431466,0.320149563177679,-0.722442440409363,0.442004034566853,-0.535179588794536,0.296210820397323,0.938121768368168
"chicago-white-sox",2023,-0.163117130236559,1.25717872281043,0.0620924492578144,-1.20270143088273,-1.06630180434678,0.383787459961138,-0.222096629772066,0.339136112033795,-1.56006657458174
"cleveland-guardians",2020,-1.22334993268589,-0.901618283609933,-0.0433475589158331,-3.25106911819184,1.05340832190408,-0.417912544532817,-1.35980146291545,-1.7268545022246,1.01619015408535
"cleveland-guardians",2021,-1.19808117285966,-0.379011466215393,-1.30862765699963,1.24680301616381,0.381694089495923,-0.413024129871268,-1.06324294004157,-1.62929297498907,-0.0767672459552316
"cleveland-guardians",2022,-0.763620771694255,-0.819587512265018,-2.36302773873613,1.1403227778811,3.24843648611941,-0.420134551197157,-1.25901677071134,-1.45512095547756,0.860053382650984
"cleveland-guardians",2023,-0.797541473139806,0.74608798294111,-1.62494768152058,1.46068142581786,-0.270970696549898,-0.381916036570505,-1.10734899522514,-0.981953170114928,-0.38904078882397
"tampa-bay-rays",2023,-0.842127516741476,-0.92062358030979,-0.359667583436783,-1.17791723748934,-0.542694255185308,-0.40813571520972,-0.592112273138927,-0.636053476383206,1.40653208267128
"boston-red-sox",2012,1.52878445333236,-0.685723793302768,0.694732498299714,-0.218218193312032,-0.787819700003383,1.34280553629038,1.22388768154234,0.444132149833993,-0.935519488844262
"kansas-city-royals",2012,-0.557565475025516,-0.943527760721924,-1.51950767334693,1.31886076362236,-0.893273434311589,-0.454797855160865,-0.464842687306698,-0.989364295303436,-0.701314331692708
"kansas-city-royals",2013,-0.344572540554745,-0.711483199045634,0.378412473778764,0.625362315151813,-0.238875466452367,0.374899433303777,-0.220453033071257,-0.491526116926658,0.391643068347876
"kansas-city-royals",2014,-0.0537126113332094,-0.815539942309477,0.905612514647013,0.478493020968771,-0.575103952071117,0.377121439968118,-0.322882083546961,-0.294891424094631,0.62584822549943
"cleveland-guardians",2012,-0.459968319106847,-0.736122963363524,-0.78142761613138,1.43865103169041,0.0503961839623412,0.459335686548706,-0.840860333561255,-1.15925032336136,-1.01358787456145
"pittsburgh-pirates",2022,-1.30676754253569,-0.306168933768504,-1.83582769786788,-0.13744008151136,0.233344142217898,-1.34893333689137,-0.517658573798436,-1.51144046025683,-1.48199818886455
"san-diego-padres",2012,-0.689649836638751,-0.945303431605031,-0.359667583436783,1.21972399004881,-0.951330095831585,1.27658973769304,-0.607324649738808,-1.16650644874744,-0.38904078882397
"new-york-mets",2013,-0.474613731733804,0.703591960465063,0.167532457431466,-0.452750097460577,1.68693146504911,0.401119111942992,-0.158781601392866,-0.275435300898624,-0.545177560258339
"seattle-mariners",2013,-0.6226274918703,0.0366978989293985,-0.992307632478683,-0.377020617647446,1.63555326099984,-0.442354617840559,-0.641217723260569,-0.586347190306928,-0.779382717409893
"atlanta-braves",2014,0.200311106654059,-0.243751444946601,-0.886867624305032,0.767641943891634,-0.836439101439949,0.39489749328284,0.922253797043738,-0.510667206608501,-0.154835631672416
"new-york-mets",2014,-0.398256969927054,0.0715077294011856,-0.359667583436783,-0.600996291276585,0.897715780857095,-0.375694417910352,0.196125619787427,-0.847055073821167,-0.154835631672416
